duration,joint_1,joint_2,joint_3
1.0,-11.8526,0.0,18.6507
0.5,-11.8526,0.0,18.6507
-1, 아령 1KG 잡기 직전
1.0,-8.9827,0.0,24.5358
1.0,-11.336,69.9482,62.1398
1.0,-7.9914,80.0,90.0
0.5,-7.9914,80.0,90.0
1.0,-7.991399999999999,80.0,90.0
0.5,-7.991399999999999,80.0,90.0
0.5,2.4735,0.0,34.8155
1.0,2.648903065813635,1.5696107680499656,27.96940635665274
1.0,2.4735,0.0,34.8155
-1, 아령 2KG 잡기 직전
1.0,2.648903065813635,0.7560117927777863,32.49027094546515
1.0,4.4882100471329816,80.0,90.0
1.0,4.5930995083294075,80.0,90.0
1.0,4.4882100471329816,80.0,90.0
0.5,4.5930995083294075,80.0,90.0
1.0,4.5930995083294075,80.0,90.0
0.7,4.5930995083294075,80.0,90.0
0.6,-4.910883136217312,0.0,0.0
0.7,-4.910883136217312,0.0,0.0
1.0,-7.529327334204617,0.0,0.0
1.0,2.5357732541836207,14.991385029076175,21.200190827727734
1.0,-11.8526,0.0,18.6507
-1, 아령 3KG 잡기 직전
1.0,-6.012851335820787,10.665009243441395,24.599964165864833
1.5,-6.911178229356431,5.451805564488151,22.9814017430746
1.5,-6.911178229356431,5.451805564488151,22.9814017430746
1.5,-6.911178229356431,5.451805564488151,22.9814017430746
1.0,-6.911178229356431,5.451805564488151,22.9814017430746
1.0,-8.835467509139212,-9.613719420005726,36.52467431187134
1.0,0.7126667028998439,17.9133686103052,34.11313776802192
2.0,-6.927564817818154,80.0,90.0
-1, 아령 반대팔로 건네주기
1.2,-6.927564817818153,80.0,90.0
0.4,-6.927564817818154,80.0,90.0
0.2,-6.927564817818154,80.0,90.0
